"Project","Deployment_ID","Species_Name","Common_Name","Age","Sex","Count","Class","Latitude","Longitude"
"Snapshot USA - 2019","d62418","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",32.65897,-85.4828
"Snapshot USA - 2019","d62418","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",32.65897,-85.4828
"Snapshot USA - 2019","d62418","Procyon lotor","Northern Raccoon","Unknown","Unknown",2,"Mammals",32.65897,-85.4828
"Snapshot USA - 2019","d62418","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",32.65897,-85.4828
"Snapshot USA - 2019","d62418","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",32.65897,-85.4828
"Snapshot USA - 2019","d62418","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",32.65897,-85.4828
"Snapshot USA - 2019","d62418","Urocyon cinereoargenteus","Gray Fox","Unknown","Unknown",1,"Mammals",32.65897,-85.4828
"Snapshot USA - 2019","d62419","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",1,"Mammals",32.65876,-85.4836
"Snapshot USA - 2019","d62419","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",32.65876,-85.4836
"Snapshot USA - 2019","d62419","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",32.65876,-85.4836
"Snapshot USA - 2019","d62419","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",32.65876,-85.4836
"Snapshot USA - 2019","d62419","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",32.65876,-85.4836
"Snapshot USA - 2019","d62419","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",32.65876,-85.4836
"Snapshot USA - 2019","d62419","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",2,"Mammals",32.65876,-85.4836
"Snapshot USA - 2019","d62420","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",32.6596,-85.48561
"Snapshot USA - 2019","d62420","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",32.6596,-85.48561
"Snapshot USA - 2019","d62420","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",32.6596,-85.48561
"Snapshot USA - 2019","d62420","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",32.6596,-85.48561
"Snapshot USA - 2019","d62420","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",32.6596,-85.48561
"Snapshot USA - 2019","d62420","Procyon lotor","Northern Raccoon","Unknown","Unknown",2,"Mammals",32.6596,-85.48561
"Snapshot USA - 2019","d62420","Urocyon cinereoargenteus","Gray Fox","Unknown","Unknown",1,"Mammals",32.6596,-85.48561
"Snapshot USA - 2019","d62396","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",32.66182,-85.48709
"Snapshot USA - 2019","d62396","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",32.66182,-85.48709
"Snapshot USA - 2019","d62396","Urocyon cinereoargenteus","Gray Fox","Unknown","Unknown",1,"Mammals",32.66182,-85.48709
"Snapshot USA - 2019","d62396","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",32.66182,-85.48709
"Snapshot USA - 2019","d62396","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",32.66182,-85.48709
"Snapshot USA - 2019","d62396","Homo sapiens","Human non-staff","Unknown","Unknown",2,"Mammals",32.66182,-85.48709
"Snapshot USA - 2019","d62397","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",32.66249,-85.48768
"Snapshot USA - 2019","d62397","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",32.66249,-85.48768
"Snapshot USA - 2019","d62397","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",32.66249,-85.48768
"Snapshot USA - 2019","d62397","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",2,"Mammals",32.66249,-85.48768
"Snapshot USA - 2019","d62397","Urocyon cinereoargenteus","Gray Fox","Unknown","Unknown",1,"Mammals",32.66249,-85.48768
"Snapshot USA - 2019","d62398","Urocyon cinereoargenteus","Gray Fox","Unknown","Unknown",1,"Mammals",32.66294,-85.48788
"Snapshot USA - 2019","d62398","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",32.66294,-85.48788
"Snapshot USA - 2019","d62398","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",32.66294,-85.48788
"Snapshot USA - 2019","d62398","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",32.66294,-85.48788
"Snapshot USA - 2019","d62398","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",32.66294,-85.48788
"Snapshot USA - 2019","d62398","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",32.66294,-85.48788
"Snapshot USA - 2019","d62398","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",32.66294,-85.48788
"Snapshot USA - 2019","d62399","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",32.66269,-85.48874
"Snapshot USA - 2019","d62399","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",32.66269,-85.48874
"Snapshot USA - 2019","d62399","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",32.66269,-85.48874
"Snapshot USA - 2019","d62399","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",32.66269,-85.48874
"Snapshot USA - 2019","d62399","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",32.66269,-85.48874
"Snapshot USA - 2019","d62399","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",32.66269,-85.48874
"Snapshot USA - 2019","d62399","Odocoileus virginianus","White-tailed Deer","Adult","Male",2,"Mammals",32.66269,-85.48874
"Snapshot USA - 2019","d62399","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",32.66269,-85.48874
"Snapshot USA - 2019","d62399","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",32.66269,-85.48874
"Snapshot USA - 2019","d62399","Urocyon cinereoargenteus","Gray Fox","Unknown","Unknown",1,"Mammals",32.66269,-85.48874
"Snapshot USA - 2019","d62400","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",32.66381,-85.48851
"Snapshot USA - 2019","d62400","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",32.66381,-85.48851
"Snapshot USA - 2019","d62400","Urocyon cinereoargenteus","Gray Fox","Unknown","Unknown",1,"Mammals",32.66381,-85.48851
"Snapshot USA - 2019","d62400","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",32.66381,-85.48851
"Snapshot USA - 2019","d62400","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",32.66381,-85.48851
"Snapshot USA - 2019","d62400","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",32.66381,-85.48851
"Snapshot USA - 2019","d62400","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",32.66381,-85.48851
"Snapshot USA - 2019","d62400","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",32.66381,-85.48851
"Snapshot USA - 2019","d62400","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",2,"Mammals",32.66381,-85.48851
"Snapshot USA - 2019","d62401","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",32.66496,-85.48828
"Snapshot USA - 2019","d62401","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",32.66496,-85.48828
"Snapshot USA - 2019","d62401","Odocoileus virginianus","White-tailed Deer","Adult","Female",2,"Mammals",32.66496,-85.48828
"Snapshot USA - 2019","d62401","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",2,"Mammals",32.66496,-85.48828
"Snapshot USA - 2019","d62401","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",32.66496,-85.48828
"Snapshot USA - 2019","d62401","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",32.66496,-85.48828
"Snapshot USA - 2019","d62401","Homo sapiens","Human non-staff","Unknown","Unknown",1,"Mammals",32.66496,-85.48828
"Snapshot USA - 2019","d62401","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",32.66496,-85.48828
"Snapshot USA - 2019","d62401","Sciurus carolinensis","Eastern Gray Squirrel","Unknown","Unknown",1,"Mammals",32.66496,-85.48828
"Snapshot USA - 2019","d62401","Urocyon cinereoargenteus","Gray Fox","Unknown","Unknown",1,"Mammals",32.66496,-85.48828
"Snapshot USA - 2019","d57135","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.06512,-94.23357
"Snapshot USA - 2019","d57135","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",36.06512,-94.23357
"Snapshot USA - 2019","d57144","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.06722,-94.23393
"Snapshot USA - 2019","d57144","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",36.06722,-94.23393
"Snapshot USA - 2019","d57144","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",36.06722,-94.23393
"Snapshot USA - 2019","d57144","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",36.06722,-94.23393
"Snapshot USA - 2019","d57145","Homo sapiens","Human non-staff","Unknown","Unknown",1,"Mammals",36.06946,-94.2387
"Snapshot USA - 2019","d57145","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.06946,-94.2387
"Snapshot USA - 2019","d57145","Homo sapiens","Human non-staff","Unknown","Unknown",2,"Mammals",36.06946,-94.2387
"Snapshot USA - 2019","d57145","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",36.06946,-94.2387
"Snapshot USA - 2019","d57146","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",36.06951,-94.23688
"Snapshot USA - 2019","d57146","Odocoileus virginianus","White-tailed Deer","Juvenile","Unknown",1,"Mammals",36.06951,-94.23688
"Snapshot USA - 2019","d57146","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.06951,-94.23688
"Snapshot USA - 2019","d57146","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",36.06951,-94.23688
"Snapshot USA - 2019","d57146","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",36.06951,-94.23688
"Snapshot USA - 2019","d57146","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",3,"Mammals",36.06951,-94.23688
"Snapshot USA - 2019","d57146","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.06951,-94.23688
"Snapshot USA - 2019","d57146","Odocoileus virginianus","White-tailed Deer","Adult","Female",4,"Mammals",36.06951,-94.23688
"Snapshot USA - 2019","d57139","Homo sapiens","Human non-staff","Unknown","Unknown",3,"Mammals",36.06684,-94.23191
"Snapshot USA - 2019","d57139","Odocoileus virginianus","White-tailed Deer","Adult","Female",1,"Mammals",36.06684,-94.23191
"Snapshot USA - 2019","d57139","Homo sapiens","Human non-staff","Unknown","Unknown",1,"Mammals",36.06684,-94.23191
"Snapshot USA - 2019","d57139","Homo sapiens","Human non-staff","Unknown","Unknown",9,"Mammals",36.06684,-94.23191
"Snapshot USA - 2019","d57139","Homo sapiens","Human non-staff","Unknown","Unknown",8,"Mammals",36.06684,-94.23191
"Snapshot USA - 2019","d57140","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.06537,-94.23211
"Snapshot USA - 2019","d57140","Sylvilagus floridanus","Eastern Cottontail","Unknown","Unknown",1,"Mammals",36.06537,-94.23211
"Snapshot USA - 2019","d57140","Dasypus novemcinctus","Nine-banded Armadillo","Unknown","Unknown",1,"Mammals",36.06537,-94.23211
"Snapshot USA - 2019","d57140","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",36.06537,-94.23211
"Snapshot USA - 2019","d57140","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",36.06537,-94.23211
"Snapshot USA - 2019","d57140","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.06537,-94.23211
"Snapshot USA - 2019","d57140","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",36.06537,-94.23211
"Snapshot USA - 2019","d57141","Didelphis virginiana","Virginia Opossum","Unknown","Unknown",1,"Mammals",36.06504,-94.23568
"Snapshot USA - 2019","d57141","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",36.06504,-94.23568
"Snapshot USA - 2019","d57141","Mephitis mephitis","Striped Skunk","Unknown","Unknown",1,"Mammals",36.06504,-94.23568
"Snapshot USA - 2019","d57141","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.06504,-94.23568
"Snapshot USA - 2019","d57141","Procyon lotor","Northern Raccoon","Unknown","Unknown",2,"Mammals",36.06504,-94.23568
"Snapshot USA - 2019","d57142","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",1,"Mammals",36.06489,-94.23813
"Snapshot USA - 2019","d57142","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",36.06489,-94.23813
"Snapshot USA - 2019","d57142","Canis familiaris","Domestic Dog","Unknown","Unknown",1,"Mammals",36.06489,-94.23813
"Snapshot USA - 2019","d57142","Homo sapiens","Human non-staff","Unknown","Unknown",1,"Mammals",36.06489,-94.23813
"Snapshot USA - 2019","d57142","Canis latrans","Coyote","Unknown","Unknown",2,"Mammals",36.06489,-94.23813
"Snapshot USA - 2019","d57142","Lynx rufus","Bobcat","Unknown","Unknown",1,"Mammals",36.06489,-94.23813
"Snapshot USA - 2019","d57142","Odocoileus virginianus","White-tailed Deer","Unknown","Unknown",2,"Mammals",36.06489,-94.23813
"Snapshot USA - 2019","d57142","Sylvilagus floridanus","Eastern Cottontail","Unknown","Unknown",1,"Mammals",36.06489,-94.23813
"Snapshot USA - 2019","d57143","Procyon lotor","Northern Raccoon","Unknown","Unknown",1,"Mammals",36.06697,-94.23611
"Snapshot USA - 2019","d57143","Odocoileus virginianus","White-tailed Deer","Adult","Male",1,"Mammals",36.06697,-94.23611
"Snapshot USA - 2019","d57143","Sylvilagus floridanus","Eastern Cottontail","Unknown","Unknown",1,"Mammals",36.06697,-94.23611
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Adult","Male",2,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Adult","Female",2,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Sylvilagus audubonii","Desert Cottontail","Unknown","Unknown",1,"Mammals",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Ammospermophilus harrisii","Harris's Antelope Squirrel","Unknown","Unknown",1,"Mammals",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Taxidea taxus","American Badger","Unknown","Unknown",1,"Mammals",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Adult","Male",1,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Unknown","Unknown",5,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Geococcyx californianus","Greater Roadrunner","Unknown","Unknown",1,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Adult","Male",3,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Adult","Female",5,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Sylvilagus audubonii","Desert Cottontail","Unknown","Unknown",2,"Mammals",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Unknown","Unknown",2,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Unknown","Unknown",4,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Otospermophilus variegatus","Rock Squirrel","Unknown","Unknown",1,"Mammals",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Adult","Female",4,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Unknown","Unknown",6,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Unknown","Unknown",8,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Adult","Female",1,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Lepus californicus","Black-tailed Jackrabbit","Unknown","Unknown",1,"Mammals",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Pecari tajacu","Collared Peccary","Unknown","Unknown",1,"Mammals",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Pecari tajacu","Collared Peccary","Unknown","Unknown",2,"Mammals",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Unknown","Unknown",1,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Callipepla gambelii","Gambel's Quail","Unknown","Unknown",3,"Aves",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Lynx rufus","Bobcat","Unknown","Unknown",1,"Mammals",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Odocoileus hemionus","Mule Deer","Adult","Female",1,"Mammals",33.74051,-111.8153
"Snapshot USA - 2019","d58982","Odocoileus hemionus","Mule Deer","Unknown","Unknown",1,"Mammals",33.74051,-111.8153
"Snapshot USA - 2019","d58991","Geococcyx californianus","Greater Roadrunner","Unknown","Unknown",1,"Aves",33.74075,-111.80756
"Snapshot USA - 2019","d58991","Sylvilagus audubonii","Desert Cottontail","Unknown","Unknown",1,"Mammals",33.74075,-111.80756
"Snapshot USA - 2019","d58991","Canis latrans","Coyote","Unknown","Unknown",1,"Mammals",33.74075,-111.80756
"Snapshot USA - 2019","d58991","Lynx rufus","Bobcat","Unknown","Unknown",1,"Mammals",33.74075,-111.80756
"Snapshot USA - 2019","d58991","Callipepla gambelii","Gambel's Quail","Unknown","Unknown",14,"Aves",33.74075,-111.80756
"Snapshot USA - 2019","d58991","Callipepla gambelii","Gambel's Quail","Adult","Male",1,"Aves",33.74075,-111.80756
"Snapshot USA - 2019","d58991","Callipepla gambelii","Gambel's Quail","Unknown","Unknown",3,"Aves",33.74075,-111.80756
"Snapshot USA - 2019","d58991","Sylvilagus audubonii","Desert Cottontail","Unknown","Unknown",2,"Mammals",33.74075,-111.80756
"Snapshot USA - 2019","d58991","Callipepla gambelii","Gambel's Quail","Adult","Female",1,"Aves",33.74075,-111.80756
"Snapshot USA - 2019","d58991","Callipepla gambelii","Gambel's Quail","Unknown","Unknown",4,"Aves",33.74075,-111.80756
"Snapshot USA - 2019","d58991","Callipepla gambelii","Gambel's Quail","Unknown","Unknown",7,"Aves",33.74075,-111.80756
"Snapshot USA - 2019","d58991","Lepus californicus","Black-tailed Jackrabbit","Unknown","Unknown",1,"Mammals",33.74075,-111.80756
"Snapshot USA - 2019","d58991","Pecari tajacu","Collared Peccary","Unknown","Unknown",2,"Mammals",33.74075,-111.80756
